#Nodes with GAIN events with expectation above 0.5
N2: 0.656153
N3: 1.06626
B3088: 0.719251
BGA709: 0.605098
BGA309: 0.605098
PGA445: 1.83896
Furcep: 1.96922
FGA331: 1.85769
FGA104: 1.07468
FGA174: 1.90194
CGA312: 0.82489
C601: 1.03473
C3125: 1.46279
C12265: 0.653158
C3126: 1.5649
C2208: 0.984077
Kinxen: 0.582982
Riebrev: 3.01411
Total number of gain events: 35.0095
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
B3088: 0.680152
BGA709: 0.600878
BGA309: 0.600878
PGA445: 0.914839
N13: 0.707731
N14: 0.576891
Rhaspe: 2.01642
Rhamar: 1.92776
Rhatem: 1.09307
FGA379: 1.27557
F3015: 1.0569
F1476: 0.98636
N28: 0.745638
FGA465: 0.977067
FGA99: 0.735949
FGA15: 0.717728
FGA489: 1.04284
N40: 0.654069
CGA763: 0.990279
Calboe: 2.48165
CGA429: 1.59518
N49: 0.9993
C984: 1.7798
CGA310: 0.632135
N51: 0.543534
CGA494: 1.03048
N54: 1.40082
C404: 1.03329
CGA45: 1.02526
C3121: 0.929114
Kinxen: 0.707501
Riebrev: 1.22717
N84: 1.47131
Total number of loss events: 48.8432
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 2.73101e-27
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
FGA379: 0.990919
N38: 0.668774
N68: 0.951778
N72: 0.961861
N74: 0.599394
Riebrev: 1.90963
N84: 0.872746
Total number of demi-dulications events: 8.94635
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
N24	0.00397644	0.0335293	2.41769e-49	5.41385e-08	0
N25	0.00133392	0.0146044	2.67862e-52	3.9527e-10	0
F1476	0.0422307	0.98636	0	1.39049e-08	0
N26	0.00984179	0.00819257	2.22539e-41	1.01498e-08	0
Furcep	1.96922	0.0893259	0	0.0348657	0
N27	0.00159309	0.0466048	1.10237e-44	1.53863e-08	0
Furpol	0.159062	0.0598377	0	2.13537e-06	0
N28	0.0042742	0.745638	1.26939e-40	3.99515e-09	0
N29	0.00421262	0.138455	4.13643e-45	7.17739e-10	0
F2241	0.00920133	0.0343613	0	2.79584e-09	0
Furang	0.00920133	0.0343613	0	2.79584e-09	0
FGA490	0.0219999	0.181402	0	1.47775e-09	0
N30	0.00722894	0.0232453	1.18984e-53	7.6251e-10	0
N31	0.0146858	0.00567037	3.68809e-49	1.39777e-09	0
N32	0.0523971	0.0011981	8.93028e-52	3.38119e-08	0
N33	0.00304528	0.00345428	2.03137e-51	2.05764e-08	0
N34	0.0050558	0.00556283	1.61827e-43	3.43662e-09	0
FGA456	0.0100957	0.0107781	0	1.87903e-09	0
FGA513	0.0100957	0.0107781	0	1.87903e-09	0
F12278	0.0240807	0.0252702	0	5.49591e-09	0
N35	0.166195	0.00531549	4.04812e-50	1.61599e-06	0
Furant	0.0131083	0.175631	0	2.05846e-06	0
FGA331	1.85769	0.0244601	0	0.000850602	0
FGA465	0.0266685	0.977067	0	2.89303e-09	0
N36	0.00705374	0.229754	2.6417e-49	9.78633e-10	0
FGA99	0.0172655	0.735949	0	1.92e-09	0
N37	0.0165097	0.0267818	1.05248e-44	1.08567e-08	0
FGA15	0.0093169	0.717728	0	1.53264e-08	0
FGA581	0.305756	0.0141675	0	7.29476e-08	0
FGA104	1.07468	0.0698671	0	0.00185867	0
FGA489	0.0678583	1.04284	0	7.1305e-08	0
FGA174	1.90194	0.206693	0	0.0536557	0
FurbGB	0.245235	0.279524	0	0.000388733	0
N38	0.0070164	0.0208173	1.62208e-45	0.668774	0
N39	0.0313513	0.0917926	3.04377e-44	0.25257	0
N40	0.0968757	0.654069	1.44394e-45	0.0753519	0
CGA312	0.82489	0.247488	0	0.00149465	0
N41	0.00592714	0.247396	7.8563e-46	0.00127351	0
N42	0.000670648	0.464167	4.53801e-59	4.84867e-05	0
N43	0.0143627	0.00697413	6.22682e-53	1.06555e-06	0
N44	0.326493	0.0779439	9.01716e-53	9.54675e-06	0
CGA642	0.0944986	0.0655615	0	3.78332e-08	0
N45	0.0184473	0.0105197	3.1922e-54	2.47039e-08	0
CGA763	0.0112866	0.990279	0	1.27092e-08	0
C601	1.03473	0.013726	0	3.27291e-08	0
N46	0.00578453	0.028092	3.64471e-47	8.41784e-08	0
CGA236	0.452358	0.152664	0	2.61991e-05	0
N47	0.0059323	0.170779	7.20344e-41	1.77596e-08	0
N48	0.0892913	0.170469	1.80022e-47	8.23678e-08	0
Calboe	0.0281503	2.48165	0	1.49562e-08	0
C3125	1.46279	0.0797765	0	0.0272023	0
CGA429	0.0600769	1.59518	0	8.12047e-08	0
N49	0.00029516	0.9993	1.33807e-52	6.05112e-07	0
C984	0.0721057	1.7798	0	5.17949e-08	0
N50	0.0017196	0.187988	1.78032e-40	4.14259e-08	0
CGA310	0.110763	0.632135	0	3.23468e-08	0
N51	0.0230384	0.543534	4.47881e-40	2.47821e-08	0
CGA365	0.126423	0.127292	0	2.99225e-08	0
CGA494	0.0296149	1.03048	0	3.5173e-09	0
N52	0.360543	0.0584868	2.23386e-54	7.53533e-05	0
N53	0.00775454	0.0773359	4.27679e-50	7.92407e-07	0
C12265	0.653158	0.0654649	0	1.54417e-05	0
N54	0.0133586	1.40082	1.26786e-47	4.1947e-07	0
C404	0.00864863	1.03329	0	1.86009e-09	0
N55	0.0060706	0.0171237	7.30053e-59	1.69462e-09	0
Cl11778	0.0180732	0.0316642	0	1.69619e-10	0
CGA48	0.0180732	0.0316642	0	1.69619e-10	0
C3126	1.5649	0.0560421	0	0.00134356	0
N56	0.389968	0.281484	2.72813e-45	0.0765476	0
CGA311	0.182294	0.274799	0	0.000466393	0
N57	0.0154471	0.00856272	1.10793e-45	0.000376911	0
N58	0.0147222	0.123772	1.7723e-46	8.71385e-05	0
CGA45	0.0349169	1.02526	0	1.80262e-06	0
N59	0.0182594	0.0102011	6.15487e-53	1.31947e-06	0
C3043	0.0829676	0.0813651	0	4.77787e-07	0
CGA364	0.0829676	0.0813651	0	4.77787e-07	0
C2208	0.984077	0.083471	0	8.91836e-05	0
N60	0.439149	0.473799	2.89089e-45	0.324365	0
N61	0.0387763	0.0677375	7.97318e-44	0.00445979	0
CGA453	0.0638018	0.0403634	0	8.37964e-05	0
N62	0.00650999	0.060198	3.05162e-50	8.16109e-05	0
CGA501	0.0906477	0.0135212	0	2.18538e-06	0
C3121	0.0062402	0.929114	0	2.18538e-06	0
N63	0.107741	0.112677	4.20449e-48	0.00453587	0
Calparcri	0.00245934	0.00304273	0	7.78829e-06	0
C3118	0.00245934	0.00304273	0	7.78829e-06	0
N64	0.00391465	0.0144711	1.16332e-49	4.96001e-07	0
N65	0.0372333	0.161968	6.78432e-44	0.00267856	0
N66	0.046295	0.126741	4.60291e-42	0.000174179	0
N67	0.0224994	0.0428715	2.81626e-39	8.31276e-06	0
N68	0.0583068	0.061957	1.72477e-42	0.951778	0
Triowe	0.213236	0.234636	0	0.045364	0
N69	0.0203726	0.0202574	3.94641e-42	0.0305141	0
Trijoh	0.164097	0.185511	0	0.0148493	0
Trimel	0.164097	0.185511	0	0.0148493	0
N70	0.074983	0.0950608	1.40528e-39	8.05813e-07	0
N71	0.00643622	0.00935639	2.86541e-39	3.6074e-07	0
Trihoe	0.0237434	0.02727	0	7.09932e-08	0
Tribit	0.0237434	0.02727	0	7.09932e-08	0
Trijac	0.04723	0.0536801	0	4.27314e-07	0
N72	0.131612	0.149392	3.26036e-40	0.961861	0
Tricri	0.202181	0.231973	0	0.0352402	0
N73	0.0372627	0.0435739	1.56788e-40	0.0293407	0
Triwie	0.117897	0.141315	0	0.00589829	0
Triqua	0.117897	0.141315	0	0.00589829	0
N74	0.0629142	0.0797997	7.90368e-39	0.599394	0
N75	0.283204	0.349419	1.01652e-36	0.366321	0
Kinboe	0.214548	0.282503	0	0.0314092	0
Kinfis	0.214548	0.282503	0	0.0314092	0
Kinxen	0.582982	0.707501	0	0.396579	0
N76	0.0147093	0.00828366	1.24099e-43	1.0492e-05	0
N77	0.0962787	0.213141	3.69304e-40	9.52476e-06	0
N78	0.11029	0.23021	3.05315e-34	2.78798e-05	0
N79	0.0203985	0.0349084	4.77983e-41	1.11455e-06	0
N80	0.00461058	0.00504148	2.83218e-42	2.22513e-08	0
Chaafr	0.0256301	0.0276152	0	1.49313e-08	0
Chacha	0.0256301	0.0276152	0	1.49313e-08	0
N81	0.00779361	0.00849763	5.09129e-43	2.38434e-08	0
Chacaly	0.019583	0.0212951	0	1.56745e-08	0
Chazey	0.019583	0.0212951	0	1.56745e-08	0
N82	0.00947846	0.0121721	1.26099e-36	7.4329e-07	0
Chadil	0.0848226	0.0990561	0	6.88747e-07	0
Chasen	0.0848226	0.0990561	0	6.88747e-07	0
Chanam	0.354939	0.494394	0	0.000538678	0
N83	0.0138528	0.00426627	2.10182e-38	0.0931848	0
Riebrev	3.01411	1.22717	0	1.90963	0
N84	0.441423	1.47131	4.03655e-37	0.872746	0
N85	0.00642421	0.0268885	1.26355e-49	0.000499402	0
N86	0.000568895	0.00162339	6.25721e-58	1.96681e-06	0
Braset	0.0414993	0.04319	0	1.59558e-07	0
N87	0.00226766	0.0030176	4.49978e-52	1.54113e-07	0
N88	0.0161427	0.0169294	2.4747e-66	5.28537e-09	0
Bramel	0.0011451	0.00129921	0	6.37997e-12	0
Bratha	0.0011451	0.00129921	0	6.37997e-12	0
N89	0.00862366	0.00903731	6.03591e-63	5.24685e-09	0
Bradra	0.00582927	0.0063564	0	4.47546e-11	0
Bratra	0.00582927	0.0063564	0	4.47546e-11	0
N90	0.0196383	0.02147	1.60258e-59	2.12063e-06	0
Bragut	0.00745573	0.0083691	0	1.26322e-08	0
Braven	0.00745573	0.0083691	0	1.26322e-08	0
N91	0.0206828	0.036797	3.38178e-46	0.000489943	0
Brapum	0.0254607	0.0325399	0	1.19365e-05	0
Bradam	0.0254607	0.0325399	0	1.19365e-05	0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
B3088	2.53477	0.848736	2.73065e-27	0.00147334	0
BGA709	2.50815	0.82219	2.73065e-27	0.00148615	0
BGA309	2.50815	0.82219	2.73065e-27	0.00148615	0
B11696	2.33921	0.653106	2.73065e-27	0.00146639	0
B11609	2.33921	0.653106	2.73065e-27	0.00146639	0
B983	2.31236	0.626257	2.73065e-27	0.00146593	0
B11604	2.31236	0.626257	2.73065e-27	0.00146593	0
BGAA1	2.26593	0.579824	2.73065e-27	0.00146597	0
BGA584	2.26593	0.579824	2.73065e-27	0.00146597	0
BGA303	2.28577	0.599664	2.73065e-27	0.00146601	0
BGAB1	2.28577	0.599664	2.73065e-27	0.00146601	0
PGA445	2.49512	0.93247	2.73065e-27	0.0201664	0
Rhaspe	0.238855	3.30104	3.66811e-31	5.46036e-05	0
Rhamar	0.235256	3.29749	3.6682e-31	7.64341e-05	0
Rhatem	0.39507	2.4628	3.6682e-31	0.00135658	0
FGA379	0.427644	2.38275	3.6681e-31	0.991637	0
F3015	0.241338	2.31156	3.6681e-31	0.000725987	0
F1476	0.234134	2.30436	3.6681e-31	0.000726002	0
Furcep	2.17096	1.41552	3.6681e-31	0.0355917	0
Furpol	0.362401	1.43264	3.6681e-31	0.000728149	0
F2241	0.221027	2.29125	3.6681e-31	0.000726021	0
Furang	0.221027	2.29125	3.6681e-31	0.000726021	0
FGA490	0.229613	2.29984	3.6681e-31	0.000726019	0
FGA456	0.283078	1.35331	3.6681e-31	0.000726049	0
FGA513	0.283078	1.35331	3.6681e-31	0.000726049	0
F12278	0.292008	1.36224	3.6681e-31	0.000726049	0
Furant	0.444185	1.51446	3.6681e-31	0.000729698	0
FGA331	2.28877	1.36329	3.6681e-31	0.00157824	0
FGA465	0.239153	2.30938	3.6681e-31	0.000725992	0
FGA99	0.222118	2.29234	3.6681e-31	0.000725991	0
FGA15	0.230679	2.30091	3.6681e-31	0.000726015	0
FGA581	0.527119	1.59735	3.6681e-31	0.000726073	0
FGA104	1.26127	1.33973	3.6681e-31	0.00258461	0
FGA489	0.237766	2.30799	3.6681e-31	0.000725949	0
FGA174	2.06521	1.40925	3.6681e-31	0.054381	0
FurbGB	0.362999	1.43531	3.6681e-31	0.00111008	0
CGA312	0.995587	2.06257	3.6681e-31	0.998901	0
CGA642	0.612649	2.67713	3.6681e-31	0.998739	0
CGA763	0.547884	3.61237	3.6681e-31	0.998739	0
C601	1.57133	2.63581	3.6681e-31	0.998739	0
CGA236	0.649799	2.71438	3.6681e-31	0.998756	0
Calboe	0.320815	5.38461	3.6681e-31	0.998729	0
C3125	1.75545	2.98274	3.6681e-31	1.02593	0
CGA429	0.263451	4.32767	3.6681e-31	0.998729	0
C984	0.249695	5.30575	3.6681e-31	0.998729	0
CGA310	0.290072	4.34607	3.6681e-31	0.998729	0
CGA365	0.32877	4.38476	3.6681e-31	0.998729	0
CGA494	0.231962	5.28795	3.6681e-31	0.998729	0
C12265	1.19808	2.26377	3.6681e-31	0.998771	0
C404	0.566928	4.63241	3.6681e-31	0.998756	0
Cl11778	0.582423	3.64791	3.6681e-31	0.998756	0
CGA48	0.582423	3.64791	3.6681e-31	0.998756	0
C3126	2.10206	2.17701	3.6681e-31	1.0001	0
CGA311	0.646083	1.7173	3.6681e-31	0.999068	0
CGA45	0.528875	2.60009	3.6681e-31	0.999068	0
C3043	0.595185	1.6664	3.6681e-31	0.999068	0
CGA364	0.595185	1.6664	3.6681e-31	0.999068	0
C2208	1.46331	1.53454	3.6681e-31	0.999068	0
CGA453	0.584197	1.65112	3.6681e-31	0.998393	0
CGA501	0.617553	1.68448	3.6681e-31	0.998393	0
C3121	0.533145	2.60007	3.6681e-31	0.998393	0
Calparcri	0.591819	1.65874	3.6681e-31	0.998393	0
C3118	0.591819	1.65874	3.6681e-31	0.998393	0
Triowe	0.38557	1.45575	3.6681e-31	1	0
Trijoh	0.356804	1.42689	3.6681e-31	1	0
Trimel	0.356804	1.42689	3.6681e-31	1	0
Trihoe	0.21919	1.29085	3.6681e-31	0.00286281	0
Tribit	0.21919	1.29085	3.6681e-31	0.00286281	0
Trijac	0.23624	1.3079	3.6681e-31	0.00286281	0
Tricri	0.425321	1.49765	3.6681e-31	0.999954	0
Triwie	0.378299	1.45057	3.6681e-31	0.999953	0
Triqua	0.378299	1.45057	3.6681e-31	0.999953	0
Kinboe	0.605899	1.70127	3.66811e-31	0.999803	0
Kinfis	0.605899	1.70127	3.66811e-31	0.999803	0
Kinxen	0.691129	1.77685	3.6681e-31	0.998652	0
Chaafr	0.279916	1.34678	3.67116e-31	4.95716e-05	0
Chacha	0.279916	1.34678	3.67116e-31	4.95716e-05	0
Chacaly	0.277052	1.34392	3.67116e-31	4.95739e-05	0
Chazey	0.277052	1.34392	3.67116e-31	4.95739e-05	0
Chadil	0.323578	1.39044	3.67117e-31	4.98519e-05	0
Chasen	0.323578	1.39044	3.67117e-31	4.98519e-05	0
Chanam	0.473926	1.5434	3.6681e-31	0.000559218	0
Riebrev	3.05068	2.0673	3.6681e-31	2.00283	0
Braset	0.526477	2.38314	3.66811e-31	0.966444	0
Bramel	0.504533	2.3612	3.66811e-31	0.966444	0
Bratha	0.504533	2.3612	3.66811e-31	0.966444	0
Bradra	0.501698	2.35836	3.66811e-31	0.966444	0
Bratra	0.501698	2.35836	3.66811e-31	0.966444	0
Bragut	0.511503	2.36817	3.66811e-31	0.966444	0
Braven	0.511503	2.36817	3.66811e-31	0.966444	0
Brapum	0.524128	2.38078	3.66811e-31	0.966444	0
Bradam	0.524128	2.38078	3.66811e-31	0.966444	0
