#Nodes with GAIN events with expectation above 0.5
PGA445: 0.658214
Furcep: 1.88761
FGA331: 1.81688
FGA104: 1.01432
FGA174: 1.81156
C601: 0.982913
C3125: 1.18519
C3126: 1.2802
C2208: 0.966481
Total number of gain events: 21.2586
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
PGA445: 0.687344
Rhaspe: 2.21499
Rhamar: 2.13402
Rhatem: 1.24723
FGA379: 1.2116
F3015: 1.09615
F1476: 1.02148
N28: 0.741999
FGA465: 1.00166
FGA99: 0.825656
FGA15: 0.809495
FGA489: 1.0852
N42: 0.598329
CGA763: 1.02966
Calboe: 2.70428
CGA429: 1.78992
N49: 1.18683
C984: 1.77811
CGA310: 0.60553
N51: 0.525375
CGA494: 1.03937
N54: 1.65524
C404: 1.03228
CGA45: 1.01828
C3121: 0.967548
N83: 1.31998
Total number of loss events: 42.896
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 6.35023e-26
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
FGA379: 0.991523
N38: 0.76289
N68: 0.968763
N72: 0.973939
N74: 0.707242
N83: 0.984817
Total number of demi-dulications events: 6.76437
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
N1:ML=18 to N13:ML=12  ProbOfChange = 0.999949  sum expectations= 0.150157
	HEURISTIC ESTIMATION:	Gains = 3.7004e-07	Losses = 5.57855	Duplications = 1.75926e-34	Demi-dupl = 1.59734e-08	Base-number = 0
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
B11604	0.356001	0.356008	6.34883e-26	4.66601e-05	0
BGAA1	0.328599	0.328605	6.34883e-26	4.66708e-05	0
BGA584	0.328599	0.328605	6.34883e-26	4.66708e-05	0
BGA303	0.3347	0.334705	6.34883e-26	4.66681e-05	0
BGAB1	0.3347	0.334705	6.34883e-26	4.66681e-05	0
PGA445	0.704419	0.708152	6.34883e-26	0.000589598	0
Rhaspe	0.259268	8.26069	5.75414e-34	0.000512094	0
Rhamar	0.257051	8.26029	8.73283e-31	0.00108607	0
Rhatem	0.364851	7.3735	8.73283e-31	0.00223541	0
FGA379	0.310628	7.23527	1.78864e-34	0.992911	0
F3015	0.240867	7.24714	8.17648e-33	0.00142183	0
F1476	0.233297	7.23953	8.17651e-33	0.00141075	0
Furcep	2.09185	6.36232	8.17651e-33	0.054029	0
Furpol	0.322027	6.32828	8.17657e-33	0.00141569	0
F2241	0.224498	7.23074	8.1766e-33	0.00141076	0
Furang	0.224498	7.23074	8.1766e-33	0.00141076	0
FGA490	0.234574	7.24081	8.1766e-33	0.00141076	0
FGA456	0.241109	6.24735	8.17651e-33	0.00141079	0
FGA513	0.241109	6.24735	8.17651e-33	0.00141079	0
F12278	0.253864	6.2601	8.17651e-33	0.00141079	0
Furant	0.421282	6.42757	8.17651e-33	0.00142096	0
FGA331	2.22811	6.2345	8.17651e-33	0.0014408	0
FGA465	0.223607	7.22984	8.17651e-33	0.00141074	0
FGA99	0.217808	7.22404	8.17651e-33	0.00141074	0
FGA15	0.226454	7.23269	8.17651e-33	0.00141077	0
FGA581	0.428964	6.43523	8.17651e-33	0.00141898	0
FGA104	1.20477	6.21913	8.17651e-33	0.00310144	0
FGA489	0.241091	7.24735	8.17649e-33	0.00141748	0
FGA174	1.98103	6.42657	8.17408e-33	0.0848469	0
FurbGB	0.353421	6.36338	6.34994e-33	0.00221128	0
CGA312	0.529112	6.53157	1.75944e-34	0.999409	0
CGA642	0.284287	7.28674	1.75944e-34	0.999407	0
CGA763	0.270786	8.27325	1.75944e-34	0.999407	0
C601	1.24674	7.2492	1.75944e-34	0.999407	0
CGA236	0.304572	7.30702	1.75944e-34	0.999407	0
Calboe	0.187395	10.1879	1.76312e-34	0.999406	0
C3125	1.37047	7.52829	1.76312e-34	1.01728	0
CGA429	0.14372	9.14595	1.75944e-34	0.999406	0
C984	0.148045	10.148	1.75944e-34	0.999406	0
CGA310	0.17617	9.17611	1.75953e-34	0.999406	0
CGA365	0.205631	9.20557	1.75963e-34	0.999406	0
CGA494	0.135388	10.1353	1.75963e-34	0.999406	0
C12265	0.721031	6.72355	1.75944e-34	0.999407	0
C404	0.369253	9.3717	1.75944e-34	0.999407	0
Cl11778	0.378679	8.38112	1.75944e-34	0.999407	0
CGA48	0.378679	8.38112	1.75944e-34	0.999407	0
C3126	1.64067	6.64321	1.75944e-34	0.999407	0
CGA311	0.328778	6.3317	1.75941e-34	0.999425	0
CGA45	0.287266	7.29021	1.75941e-34	0.999424	0
C3043	0.313402	6.31635	1.75941e-34	0.999424	0
CGA364	0.313402	6.31635	1.75941e-34	0.999424	0
C2208	1.22857	6.23151	1.75941e-34	0.999424	0
CGA453	0.292165	6.29519	1.79375e-34	0.999465	0
CGA501	0.312708	6.31574	1.79375e-34	0.999465	0
C3121	0.273049	7.27608	1.79375e-34	0.999465	0
Calparcri	0.29824	6.30127	1.79371e-34	0.999465	0
C3118	0.29824	6.30127	1.79371e-34	0.999465	0
Triowe	0.210305	6.21006	7.27923e-34	0.99995	0
Trijoh	0.188838	6.1886	7.27973e-34	0.999949	0
Trimel	0.188838	6.1886	7.27973e-34	0.999949	0
Trihoe	0.190965	6.20052	9.56814e-34	0.00527591	0
Tribit	0.190965	6.20052	9.56814e-34	0.00527591	0
Trijac	0.202739	6.2123	8.6955e-34	0.00527595	0
Tricri	0.231455	6.23132	3.04948e-34	0.999939	0
Triwie	0.207942	6.20781	3.13922e-34	0.999939	0
Triqua	0.207942	6.20781	3.13922e-34	0.999939	0
Kinboe	0.31241	6.32279	6.55773e-32	0.999874	0
Kinfis	0.31241	6.32279	6.55773e-32	0.999874	0
Kinxen	0.396696	6.40622	2.38127e-33	0.999903	0
Chaafr	0.26225	6.26218	8.26419e-30	0.000201308	0
Chacha	0.26225	6.26218	8.26419e-30	0.000201308	0
Chacaly	0.258409	6.25834	8.26419e-30	0.000201317	0
Chazey	0.258409	6.25834	8.26419e-30	0.000201317	0
Chadil	0.306223	6.30619	8.36935e-30	0.000211579	0
Chasen	0.306223	6.30619	8.36935e-30	0.000211579	0
Chanam	0.437378	6.44306	3.34983e-31	0.00150512	0
Braset	0.320477	7.20053	1.88998e-34	0.985224	0
Bramel	0.310764	7.19082	1.88998e-34	0.985224	0
Bratha	0.310764	7.19082	1.88998e-34	0.985224	0
Bradra	0.30697	7.18702	1.88998e-34	0.985224	0
Bratra	0.30697	7.18702	1.88998e-34	0.985224	0
Bragut	0.313654	7.19371	1.88998e-34	0.985224	0
Braven	0.313654	7.19371	1.88998e-34	0.985224	0
Brapum	0.321908	7.20194	1.88998e-34	0.985224	0
Bradam	0.321908	7.20194	1.88998e-34	0.985224	0
